genus,species,CRS12,CRS14,CRS21,CRS31,CRS38,CRS40,CRS46,CRS49,CRS52,CRS54,CRS59,CRS62,CRS66,CRS73,CRS9,CRSwNP1,CRSwNP13,CRSwNP16,CRSwNP24,CRSwNP27,CRSwNP30,CRSwNP39,CRSwNP42,CRSwNP45,CRSwNP47,CRSwNP48,CRSwNP57,CRSwNP69,CRSwNP72,CRSwNP74,CRSwNP79,control11,control17,control26,control33,control35,control53,control58,control7,control71
Corynebacterium,Corynebacterium_tuberculostearicum,0.306666667,0.228571429,0.833333333,0.120481928,0,0.818181818,0,0.558823529,0.888888889,0.904761905,0,0,0.682080925,0.842105263,0.034564958,0,0.083557951,0,0,0.142857143,0.016,0.126126126,0.894545455,0.298657718,0,0.258278146,0.926116838,0.23364486,0.048387097,0.48,0,0.6,0.790697674,0.944444444,0.454545455,0.475609756,0.652777778,0.232142857,0.171428571,0
Corynebacterium,Corynebacterium_ulcerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0
Corynebacterium,Corynebacterium_ureicelerivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0,0,0,0,0,0,0,0
Corynebacterium,Corynebacterium_variabile,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0
Corynebacterium,Corynebacterium_vitaeruminis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0
Corynebacterium,Corynebacterium_xerosis,0,0,0,0,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0
Cupriavidus,Cupriavidus_gilardii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupriavidus,Cupriavidus_respiraculi,0,0,0,0,0,0,0,0,0,0,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupriavidus,Cupriavidus_taiwanensis,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupriavidus,Ralstonia_metallidurans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupriavidus,Wautersia_oxalatica,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cystobacter,Melittangium_lichenicola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytophaga,Cytophaga_hutchinsonii,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deinococcus,Deinococcus_radiodurans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044444444,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deinococcus,Deinococcus_xinjiangensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Delftia,Delftia_acidovorans,0,0,0,0,0,0,0,0.00729927,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005555556,0.653846154,0,0.044247788,0,0.041474654,0.004784689,0,0,0,0,0.003875969,0,0
Delftia,Delftia_tsuruhatensis,1,1,1,1,0,1,1,0.99270073,0.6,1,1,0,1,1,0.98989899,1,1,1,1,1,0,0.996226415,0.978417266,1,0.99543379,0.995594714,0.994444444,0.346153846,1,0.955752212,1,0.958525346,0.995215311,1,1,1,1,0.996124031,1,0
Dermacoccus,Dermacoccus_nishinomiyaensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dermacoccus,Dermacoccus_nishinomyaensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devosia,Devosia_insulae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialister,Dialister_invisus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323383085,0.072,0,1,0,0,0,0,0,0.230769231,0.283018868,0,0,0,0,0,0,0,0,0.710526316,1,0
Dialister,Dialister_micraerophilus,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dialister,Dialister_pneumosintes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631840796,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.276315789,0,0
Dialister,Dialister_succinatiphilus,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.204081633,0,0,0.115384615,0.169811321,0,0,0,0,0,0,0,0,0.013157895,0,0
Dietzia,Dietzia_cinnamea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolosigranulum,Dolosigranulum_pigrum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.979888268,0,1,0.915584416,0,0,0.973180077,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
Dorea,Dorea_formicigenerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241935484,0,0,0,0,0,0,0,0,0,0
Dorea,Dorea_longicatena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.758064516,0,0,0,0,0,0,0,0,0,0
Dyadobacter,Dyadobacter_ginsengisoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyadobacter,Dyadobacter_himalayensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dyella,Dyella_koreensis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Eggerthia,Lactobacillus_catenaformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eikenella,Eikenella_corrodens,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enhydrobacter,Moraxella_osloensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
Ensifer,Ensifer_adhaerens,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ensifer,Sinorhizobium_fredii,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus,Enterococcus_cecorum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus,Enterococcus_faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterococcus,Enterococcus_faecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0
Epilithonimonas,Epilithonimonas_tenax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eremococcus,Eremococcus_coleocola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escherichia/Shigella,Escherichia_coli,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.933333333,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.98,0.955555556,1,0
Exiguobacterium,Exiguobacterium_aurantiacum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Exiguobacterium,Exiguobacterium_profundum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibacterium,Faecalibacterium_prausnitzii,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.964285714,0,0,1,0,0,1,0,1,1,0,0,1,1,0
Fibrobacter,Fibrobacter_intestinalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fibrobacter,Fibrobacter_succinogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542857143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Finegoldia,Finegoldia_magna,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.991666667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Flavisolibacter,Flavosolibacter_ginsengiterrae,0,0.548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacillus_indica,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacterium_anhuiense,0,0,0,0,0,0.260869565,0,0,0,0,0,0.06185567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacterium_frigidarium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacterium_frigoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacterium_gelidilacus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacterium_johnsoniae,0,0,0,0,1,0,0,0,0,1,0,0.154639175,0.307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.227272727,0,0,0,0
Flavobacterium,Flavobacterium_kamogawaensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Flavobacterium_pectinovorum,0,0,0,0,0,0,0,0,0,0,0,0.164948454,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0
Flavobacterium,Flavobacterium_psychrolimnae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015151515,0,0,0,0
Flavobacterium,Flavobacterium_succinicans,0,0,0,0,0,0,0,0,0,0,0,0.206185567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0.439393939,0,0,0,0
Flavobacterium,Flavobacterium_xinjiangense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium,Sporocytophaga_cauliformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusobacterium,Clostridium_rectum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02484472,0,0,0,0,0,0,0,0,0,0
Fusobacterium,Fusobacterium_mortiferum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.186666667,0,0,0,0,0,0,0,0.360248447,0,0,0,0,0,0,0,0,0,0
Fusobacterium,Fusobacterium_necrogenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080745342,0,0,0,0,0,0,0,0,0,0
Fusobacterium,Fusobacterium_necrophorum,0,0,0,0,0.782857143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fusobacterium,Fusobacterium_nucleatum,1,1,1,1,0.16952381,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0.988047809,0.963,0,0.8,0,1,0,1,0,0,0,0.068322981,0,1,0,0,0.958333333,0,0,0,0,0
Fusobacterium,Fusobacterium_periodonticum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0,0,0.0015,0,0,1,0,0,0,0,1,0,0.391304348,0,0,0,0,0,0,0,0,0,0
Fusobacterium,Fusobacterium_russii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906976744,0,0,0,0,0,0,0
Fusobacterium,Fusobacterium_simiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009960159,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusobacterium,Fusobacterium_ulcerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0
Fusobacterium,rus_pulex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074534161,0,0,0,0,0,0,0,0,0,0
Gardnerella,Gardnerella_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Gemella,Gemella_haemolysans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
Gemmata,Gemmata_obscuriglobus,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmiger,Gemmiger_formicilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmiger,Subdoligranulum_variabile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmobacter,Rhodobacter_capsulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
Geodermatophilus,Geodermatophilus_obscurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gluconobacter,Gluconobacter_cerinus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gordonia,Gordonia_bronchialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0,0
Gordonia,Gordonia_polyisoprenivorans,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0,0.111111111,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonia,Gordonia_rhizosphera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0
Gordonia,Gordonia_sinesedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonia,Gordonia_sputi,0,0,0,0,0,0,0,0,0,0,0,0,0.743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordonia,Gordonia_terrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GpI,Anabaenopsis_abijatae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638888889,0,0,0,0
GpI,Anabaenopsis_elenkinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0
GpI,Gloeotrichia_echinulata,0,0,0,0,0,0,0,0,0.619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GpI,Nodularia_harveyana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
Granulicatella,Granulicatella_adiacens,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Granulicatella,Granulicatella_elegans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Haemophilus,Actinobacillus_rossii,0,0,0.2,0,0,0,0,0.09375,0,0,0,0,0.073170732,0,0,0,0,0,0,0.039215686,0,0,0.03125,0,0,0,0,0.192307692,0,0.117647059,0.136363636,0.058139535,0,0.04,0,0,0,0.094594595,0,0
Haemophilus,Haemophilus_haemolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,0,0,0,0,0,0.176470588,0,0,0.08,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0.104651163,0,0,0
Haemophilus,Haemophilus_influenzae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0.907216495,0,0.37254902,0.823529412,0,0,0.04,0,0,0.085714286,0,0,0,0,0,1,0,0,0,0.895348837,0,0,0
Haemophilus,Haemophilus_parainfluenzae,0,0,0.8,0.96875,0,0,1,0.90625,0,0,0,0,0.926829268,0.764705882,0.307692308,0,0,0,0,0.588235294,0,0,0.96875,0.88,0,0,0.628571429,0.807692308,0,0.882352941,0.863636364,0.930232558,0,0.96,1,0,0,0.905405405,1,0
Halanaerobium,Halanaerobium_praevalens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halanaerobium,Halanaerobium_saccharolyticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halomonas,Halomonas_meridiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halomonas,Halomonas_venusta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haloterrigena,Haloterrigena_turkmenica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hansschlegelia,Schlegelia_plantiphila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter,Helicobacter_ganmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter,Helicobacter_rodentium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herbaspirillum,Herbaspirillum_frisingense,0,0,0,0,0,0.5,0.4375,0,0,0,0,0,0,0,0,0,0.5,0,0.290322581,0,0,0,0,0,0,0,0,0,0.5,0,0,0.333333333,0,0,0,0,0,0.222222222,0,0
Herbaspirillum,Herbaspirillum_huttiense,0,0,0,0,0,0.3125,0.3125,0,0,0,0,0,0,0,0,0,0.25,0,0.483870968,0,0,0,0,0.8,0,0,0,0,0.277777778,0,0,0.333333333,0,0,0,0,0,0.555555556,0,0
Herbaspirillum,Herbaspirillum_putei,0,0,0,0,0,0.1875,0.1875,0,0,0,0,0,0,0,0,0,0.25,0,0.225806452,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0.25,0,0,0,0,0,0.222222222,0,0
Herbaspirillum,Herbaspirillum_seropedicae,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0
Hespellia,Hespellia_porcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogenophaga,Hydrogenophaga_atypica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0
Hydrogenophaga,Hydrogenophaga_flava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78125,0,0,0,0,0,0
Hydrogenophaga,Hydrogenophaga_pseudoflava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
Hydrogenophaga,Pseudomonas_spinosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
Hyphomicrobium,Hyphomicrobium_facile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomonas,Hyphomonas_adhaerens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyphomonas,Hyphomonas_jannaschiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idiomarina,Idiomarina_loihiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isoptericola,Isoptericola_variabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Janibacter,Janibacter_melonis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingella,Kingella_oralis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Klebsiella,Klebsiella_pneumoniae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
Kocuria,Arthrobacter_crystallopoietes,0,0,0,0,0,0,0,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocuria,Arthrobacter_luteolus,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kocuria,Kocuria_palustris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846153846,0,0,0,0,0,0,0,0,0,0
Kocuria,Kocuria_rhizophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0
Kocuria,Kocuria_rosea,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kribbella,Kribbella_catacumbae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0
Kribbella,Kribbella_sandramycini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0
Kurthia,Kurthia_zopfii,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
